snapped_at,price,market_cap,total_volume
2023-10-11 00:00:00+00:00,0.9982218265939032,406366557.5974797,1838124409.3728228
2023-10-12 00:00:00+00:00,1.0008535712609214,463061108.83126265,1868903591.5511143
2023-10-13 00:00:00+00:00,0.9993535069560864,467398112.8447326,1419665190.92808
2023-10-14 00:00:00+00:00,1.0005333127217615,467940734.2030405,1551315207.927238
2023-10-15 00:00:00+00:00,1.00067024519621,467952472.0475942,645885319.4312683
2023-10-16 00:00:00+00:00,1.0008330621178052,468469262.24637,963545906.690013
2023-10-17 00:00:00+00:00,1.002231812234072,467814136.17241895,2488380634.880629
2023-10-18 00:00:00+00:00,1.000179826404113,467846304.7369173,1650166236.423611
2023-10-19 00:00:00+00:00,0.99992081962547,473291756.0412213,1399889279.9169743
2023-10-20 00:00:00+00:00,1.001587168158742,480166770.4688124,1768561813.998844
2023-10-21 00:00:00+00:00,1.0001484651618178,479836567.4062793,2162591351.297078
2023-10-22 00:00:00+00:00,1.000205857675499,479798067.25948507,1381993181.864915
2023-10-23 00:00:00+00:00,1.0014731054283688,481763540.0449997,1231424311.5461278
2023-10-24 00:00:00+00:00,1.0037481265088568,472007706.9707929,3055244979.853483
2023-10-25 00:00:00+00:00,1.0011439571739376,477379573.39299273,3871331521.572477
2023-10-26 00:00:00+00:00,0.9990907226553872,469629189.0440127,2945404581.101258
2023-10-27 00:00:00+00:00,0.9973825678918352,467502532.004616,1994472338.042761
2023-10-28 00:00:00+00:00,1.002044203716132,469926042.7516357,1848255355.155316
2023-10-29 00:00:00+00:00,1.0010549586377298,469246153.5984542,1121662522.6655948
2023-10-30 00:00:00+00:00,1.0010919365609017,468922417.0780435,1082171423.1269658
2023-10-31 00:00:00+00:00,1.0022629824084874,468693056.0758554,1810811608.571634
2023-11-01 00:00:00+00:00,1.002213264869822,563386963.6437896,1889565479.420798
2023-11-02 00:00:00+00:00,0.999233580536242,589154986.0804032,1966012779.7227445
2023-11-03 00:00:00+00:00,1.0025478608653906,591252220.1917455,2129244147.7812903
2023-11-04 00:00:00+00:00,1.0008431490749878,639776642.1396804,1447563301.7152593
2023-11-05 00:00:00+00:00,1.0003270959812598,684500823.5559042,694832368.7809296
2023-11-06 00:00:00+00:00,0.9991572956229908,682228261.946035,135569151.87267327
2023-11-07 00:00:00+00:00,1.000197786358631,683374550.1508182,162061170.31890997
2023-11-08 00:00:00+00:00,1.0000065430273486,683175390.5409364,202080502.99049127
2023-11-09 00:00:00+00:00,0.9971947398579408,681443768.2474556,132299623.35820603
2023-11-10 00:00:00+00:00,1.0015443979730856,682416812.5521712,367681772.5681753
2023-11-11 00:00:00+00:00,0.999827918086174,683130709.9387829,266259113.6096514
2023-11-12 00:00:00+00:00,1.0018292617034572,682949860.0075339,155928387.06747878
2023-11-13 00:00:00+00:00,1.0011543196611683,683208692.3552517,113498420.47356027
2023-11-14 00:00:00+00:00,0.9994501983770794,681720089.8930494,187615543.3999525
2023-11-15 00:00:00+00:00,0.9987890481490224,681637424.2871029,183484365.65133512
2023-11-16 00:00:00+00:00,1.0008911593713825,682847605.9025129,253820289.80596688
2023-11-17 00:00:00+00:00,0.9997884880917808,681158131.5387241,226355047.9574133
2023-11-18 00:00:00+00:00,0.9997285325658712,680934173.7250762,161664612.33166292
2023-11-19 00:00:00+00:00,1.0004683178328768,681658085.1725188,75190918.62109773
2023-11-20 00:00:00+00:00,0.999314929037114,681686507.76872,84680949.08698191
2023-11-21 00:00:00+00:00,1.0006236452848394,681899853.4157571,173369955.54358053
2023-11-22 00:00:00+00:00,0.9983841791457634,677592762.3287153,262555584.3366172
2023-11-23 00:00:00+00:00,1.0011869699586398,680300284.5866181,252259270.4211791
2023-11-24 00:00:00+00:00,1.0000223880922408,678396338.7123756,92800312.15550964
2023-11-25 00:00:00+00:00,1.0002561069342135,778626699.0742772,234276991.67692
2023-11-26 00:00:00+00:00,1.0006589847031475,779277499.671489,121787790.1708076
2023-11-27 00:00:00+00:00,0.99939824158582,778515998.1927339,125802246.15404226
2023-11-28 00:00:00+00:00,0.999765661453129,776762786.6663188,237442657.712998
2023-11-29 00:00:00+00:00,0.9993660643932192,774316695.1475562,223375390.94143417
2023-11-30 00:00:00+00:00,0.9994467796854832,845118254.2376031,152528939.52196953
2023-12-01 00:00:00+00:00,0.998976029988398,965145203.7894132,199565081.11448425
2023-12-02 00:00:00+00:00,0.9998184846479616,964899541.0855892,242522367.8448466
2023-12-03 00:00:00+00:00,1.0001949899721216,966623146.3094218,164678476.25827917
2023-12-04 00:00:00+00:00,0.9986472778828775,966657823.7050264,166630621.36220104
2023-12-05 00:00:00+00:00,1.00062902101134,967037941.328251,402874433.1228569
2023-12-06 00:00:00+00:00,1.0006795242233752,1070506518.504352,420825833.18275785
2023-12-07 00:00:00+00:00,0.9986006374024012,1067526995.0905294,452523310.9078499
2023-12-08 00:00:00+00:00,0.999762592162556,1070397630.4473922,410209934.1892185
2023-12-09 00:00:00+00:00,0.999713628943878,1069591088.2767476,2356081749.768641
2023-12-10 00:00:00+00:00,0.998185347738141,1067407122.4387704,1741982606.7676845
2023-12-11 00:00:00+00:00,0.999340842383162,1069778256.024276,1230157568.1096442
2023-12-12 00:00:00+00:00,0.9999085772351832,1071188643.5815084,4224620819.76204
2023-12-13 00:00:00+00:00,1.0027728371019555,1077000694.923209,3554310638.881108
2023-12-14 00:00:00+00:00,1.0015168866220892,1348396326.2480557,3406124939.0770807
2023-12-15 00:00:00+00:00,1.0027366660572516,1399573673.3478432,3301992826.596338
2023-12-16 00:00:00+00:00,0.9991298545681664,1656097075.1839674,2465366350.4743686
2023-12-17 00:00:00+00:00,0.9981351242987474,1652788776.5400014,2131553988.904007
2023-12-18 00:00:00+00:00,0.997638441396763,1652251892.841564,2181304355.645627
2023-12-19 00:00:00+00:00,0.9984447197037636,1627332375.508661,101013781.32603216
2023-12-20 00:00:00+00:00,0.9994540404753184,1795637305.4361916,3531942200.318338
2023-12-21 00:00:00+00:00,0.9993049948685672,1794711720.610633,3446667377.653424
2023-12-22 00:00:00+00:00,1.0011744764877708,1796155286.8614492,2946918082.7243795
2023-12-23 00:00:00+00:00,1.000823480652561,1797635685.9099083,2269507804.911263
2023-12-24 00:00:00+00:00,1.0009010297611702,1796786743.7966945,1142715930.9784584
2023-12-25 00:00:00+00:00,0.998051615185934,1793647239.580514,1479537022.1739504
2023-12-26 00:00:00+00:00,0.9976859325991496,1793307562.870633,1926350598.0699437
2023-12-27 00:00:00+00:00,0.9998709894349086,1799013671.5667858,2350848966.920255
2023-12-28 00:00:00+00:00,1.0026197099833218,1788197814.634024,2464476935.2284813
2023-12-29 00:00:00+00:00,1.0004634034924675,1802499955.7473795,5874594360.134167
2023-12-30 00:00:00+00:00,1.00145977339327,1802395068.2927296,2749987501.3630123
2023-12-31 00:00:00+00:00,1.0008099249840714,1801076552.0529573,1587280989.5305998
2024-01-01 00:00:00+00:00,0.9988567797185264,1799377636.326377,1776773316.204897
2024-01-02 00:00:00+00:00,1.0001346612451187,1799990441.2791774,1787987977.3626833
2024-01-03 00:00:00+00:00,1.0008111771246162,1797023789.4165752,3915385344.0569777
2024-01-04 00:00:00+00:00,1.0021688215100606,1803858405.0717945,4092119742.2335777
2024-01-05 00:00:00+00:00,0.9986002956273656,1799994476.6528428,3974661048.869864
2024-01-06 00:00:00+00:00,1.0023577448754084,1838702029.2966015,3626801865.6121736
2024-01-07 00:00:00+00:00,1.0030518470875878,1844304891.1615212,1244189146.1955495
2024-01-08 00:00:00+00:00,1.0033644616270074,1837852047.647476,1954920563.3073812
2024-01-09 00:00:00+00:00,0.9984687736239312,1834491520.4732256,4508923244.255385
2024-01-10 00:00:00+00:00,1.0005887651025354,2035560456.068864,4808972160.280865
2024-01-11 00:00:00+00:00,0.9908206377541492,2003217038.787069,5891636814.467355
2024-01-12 00:00:00+00:00,0.9986699865155864,2019440347.8033695,5949305659.209773
2024-01-13 00:00:00+00:00,1.000378366530121,2016516274.396729,5345090225.079641
2024-01-14 00:00:00+00:00,0.9996855946364516,2016247935.912441,2964495138.98426
2024-01-15 00:00:00+00:00,0.9977349444118808,2023539139.4685152,2411099646.677282
2024-01-16 00:00:00+00:00,1.0049439515279852,2030187208.408287,4396605325.694745
2024-01-17 00:00:00+00:00,1.0011214509881556,2095796415.826744,4104928024.2287216
2024-01-18 00:00:00+00:00,1.0018044428467718,2121798773.937612,4390727864.579804
2024-01-19 00:00:00+00:00,1.0030157306190002,2306868609.7206383,3282915187.2854896
2024-01-20 00:00:00+00:00,1.003004180736797,2620537224.408319,4346311949.845119
2024-01-21 00:00:00+00:00,1.001314447612147,2619786082.056218,1911386994.868975
2024-01-22 00:00:00+00:00,1.0011877139720735,2618452630.114201,1256320596.8112006
2024-01-23 00:00:00+00:00,0.9974459857035526,2652272950.693456,6135229496.781467
2024-01-24 00:00:00+00:00,0.9989526574425516,2652635467.351992,5721477288.507913
2024-01-25 00:00:00+00:00,0.9975210362471928,2647942679.7032337,4096613965.406381
2024-01-26 00:00:00+00:00,0.999016010757158,2611679346.4924726,3399264100.797022
2024-01-27 00:00:00+00:00,0.999655344416117,2587456693.555647,4193899563.902929
2024-01-28 00:00:00+00:00,0.9998367540284478,2589485870.017584,1716563371.474447
2024-01-29 00:00:00+00:00,1.0016771290176294,2595069463.790244,3030293532.4464684
2024-01-30 00:00:00+00:00,1.0002642601403429,2582928727.873545,3259079054.590415
2024-01-31 00:00:00+00:00,0.9981592328108904,2563497637.57146,5085238120.840657
2024-02-01 00:00:00+00:00,0.9988856391437524,2576305738.5426903,6056604724.425737
2024-02-02 00:00:00+00:00,1.0004023110327769,2584113483.8746862,5188694799.543833
2024-02-03 00:00:00+00:00,0.9993949381175672,2582321495.480085,3925697234.615978
2024-02-04 00:00:00+00:00,1.00003172362411,2582410490.709385,1942779869.1001315
2024-02-05 00:00:00+00:00,1.0005298264601854,2584447106.777099,2722725461.374409
2024-02-06 00:00:00+00:00,0.9987188925161395,2580647729.4572096,4909724694.143506
2024-02-07 00:00:00+00:00,0.9991156089946704,2560546976.210873,4112824257.8442206
2024-02-08 00:00:00+00:00,0.9992143062476546,2522784559.140468,4128834165.5786815
2024-02-09 00:00:00+00:00,1.003627795924135,2692561029.237302,5798103474.793522
2024-02-10 00:00:00+00:00,1.0042318773071988,2771700790.6770854,7985447642.270085
2024-02-11 00:00:00+00:00,1.004553169740651,2772776458.109528,3357967640.4394584
2024-02-12 00:00:00+00:00,1.0047664889825725,2772508113.1982703,4152393460.909036
2024-02-13 00:00:00+00:00,1.005712840738517,2771994210.248306,6690056022.179213
2024-02-14 00:00:00+00:00,1.00368813114625,2824717624.122248,5923013450.292333
2024-02-15 00:00:00+00:00,0.9997478581763888,2836524623.329616,6377917089.302393
2024-02-16 00:00:00+00:00,1.0000258415792458,2843899934.2768908,7531653774.4965725
2024-02-17 00:00:00+00:00,1.0018528039755723,2850901549.221461,5643199317.561384
2024-02-18 00:00:00+00:00,0.999588686035885,2851431198.382926,3777763574.5772343
2024-02-19 00:00:00+00:00,0.9999790692853628,2847866302.0997777,732982672.3120685
2024-02-20 00:00:00+00:00,0.9979189940510677,2828598366.591238,5566925493.810199
2024-02-21 00:00:00+00:00,0.9984051743860493,2788452477.68347,7536262081.098196
2024-02-22 00:00:00+00:00,1.0072808803874445,2883752975.2723937,7486463477.061773
2024-02-23 00:00:00+00:00,1.001955763124277,3112128132.3187404,6641344544.740436
2024-02-24 00:00:00+00:00,1.0019021915022874,3313854555.2403502,5263094595.026557
2024-02-25 00:00:00+00:00,1.0021724927945823,3313597273.187245,2752778894.372837
2024-02-26 00:00:00+00:00,1.0002441584126736,3307236157.090537,3288626552.5516777
2024-02-27 00:00:00+00:00,0.998867405595228,3303559858.3192835,7497906357.099969
2024-02-28 00:00:00+00:00,0.9979892437126932,3298101659.3087955,10732292928.613142
2024-02-29 00:00:00+00:00,0.999568820236792,3301378830.24968,16076008169.137009
2024-03-01 00:00:00+00:00,0.9962219851542836,3282565779.603816,16048092703.596865
2024-03-02 00:00:00+00:00,0.9966969703820342,3243882915.5650525,9794726738.737743
2024-03-03 00:00:00+00:00,0.9983947162353544,3248828842.2847958,6145445483.18732
2024-03-04 00:00:00+00:00,1.0024757387585912,3254062973.7774096,7108821620.29716
2024-03-05 00:00:00+00:00,0.9977146797099344,3209075518.2007213,16812532542.5839
2024-03-06 00:00:00+00:00,0.9983146953516748,3128100962.381453,24641617763.16831
2024-03-07 00:00:00+00:00,1.0035933976243652,3105393688.414283,22351015159.43025
2024-03-08 00:00:00+00:00,1.002162353263361,3167454838.622723,16629048742.436394
2024-03-09 00:00:00+00:00,1.0016142442528686,3293517902.493838,18793185526.21848
2024-03-10 00:00:00+00:00,1.0040555334446033,3305168784.004236,6829078560.663241
2024-03-11 00:00:00+00:00,1.006995624791517,3314285479.3998294,12421028242.21934
2024-03-12 00:00:00+00:00,0.9974700586703308,3232247704.5431232,21014461412.77016
2024-03-13 00:00:00+00:00,0.9997349434320152,3078327003.301253,19475488338.42344
2024-03-14 00:00:00+00:00,1.0034966080098535,2939637753.91735,15007333627.422106
2024-03-15 00:00:00+00:00,0.999495050506946,3007920703.672475,17190824900.881615
2024-03-16 00:00:00+00:00,0.9994835783062268,3014277332.3872914,20886611920.343216
2024-03-17 00:00:00+00:00,0.9948110443082904,3000885618.551062,10689460171.265368
2024-03-18 00:00:00+00:00,0.9986013789058804,3006405415.1463504,11305062177.487091
2024-03-19 00:00:00+00:00,0.9973505430469816,2989972877.186442,15812301795.5769
2024-03-20 00:00:00+00:00,1.0013148939062655,2898744763.9499016,20615811147.049297
2024-03-21 00:00:00+00:00,0.9987108444169718,2737367238.0420303,13331483273.78559
2024-03-22 00:00:00+00:00,0.9995920927543632,2682512686.061498,9406724736.963137
2024-03-23 00:00:00+00:00,1.0005612247889504,2619642986.6990943,8929619190.999895
2024-03-24 00:00:00+00:00,0.996233819703455,2613668949.7664976,5556046069.427601
2024-03-25 00:00:00+00:00,1.001244543156152,2626861273.9816365,5632483176.479898
2024-03-26 00:00:00+00:00,1.0011864179050936,2621949483.380212,7807664490.905119
2024-03-27 00:00:00+00:00,0.9993580355125188,2624257312.524757,6195737858.852551
2024-03-28 00:00:00+00:00,1.0011223562877896,2568255999.223101,8513963135.333241
2024-03-29 00:00:00+00:00,0.996319468788927,2541552402.8152103,7292878217.56036
2024-03-30 00:00:00+00:00,1.0048209285162586,2560453703.7975764,6899236201.43826
2024-03-31 00:00:00+00:00,1.0065637563669,2566237972.1535277,5400289652.202834
2024-04-01 00:00:00+00:00,1.002661687051934,2554482844.0904,4953487430.566756
2024-04-02 00:00:00+00:00,0.9965910058676568,2562636219.2170534,8436944368.16146
2024-04-03 00:00:00+00:00,0.9950438798514076,2509764899.4168973,11812079307.54284
2024-04-04 00:00:00+00:00,1.0003578485111375,2511775311.145179,9783243060.733755
2024-04-05 00:00:00+00:00,1.0092280489870336,2903702719.6700296,8425712630.386048
2024-04-06 00:00:00+00:00,1.0044871927408408,3540106964.51622,8321897124.071283
2024-04-07 00:00:00+00:00,1.0011388446033471,3524067847.1919813,4783761877.62083
2024-04-08 00:00:00+00:00,1.004112575112074,3544441451.1177025,4746549565.497243
2024-04-09 00:00:00+00:00,0.9973413349540802,3502080903.741477,1677732440.6306026
2024-04-10 00:00:00+00:00,1.0001453272323313,3363124985.188302,10859890613.332182
2024-04-11 00:00:00+00:00,1.0001328201965596,3300096027.752783,10910459813.561607
2024-04-12 00:00:00+00:00,1.0015673137172836,3331782739.9836745,7572075337.814182
2024-04-13 00:00:00+00:00,1.0050411372333778,3976671634.6125,9563770687.24624
2024-04-14 00:00:00+00:00,0.9982135678017316,3955844347.958152,10391950883.678532
2024-04-15 00:00:00+00:00,1.0009006147922517,3970312895.0947256,10408214419.75585
2024-04-16 00:00:00+00:00,0.9990414160368432,3979875674.147822,9240682035.258375
2024-04-17 00:00:00+00:00,0.9996038697582956,3908778262.975381,9143627863.032936
2024-04-18 00:00:00+00:00,1.000358478195707,3750527332.487309,10548803985.628342
2024-04-19 00:00:00+00:00,0.9998984904165998,3671273228.315144,7810266173.137729
2024-04-20 00:00:00+00:00,1.0027160332247638,3602025878.5362616,3803425446.053736
2024-04-21 00:00:00+00:00,0.9989041795542624,3584272784.1675587,5508302120.853978
2024-04-22 00:00:00+00:00,0.9986302231393408,3587374963.408609,5354203287.097303
2024-04-23 00:00:00+00:00,1.0014588956411312,3742624453.556384,7633766310.686983
2024-04-24 00:00:00+00:00,1.002590312684084,3891185840.439138,8743045964.450691
2024-04-25 00:00:00+00:00,0.9999205279944038,4403691119.868278,8890350384.858198
2024-04-26 00:00:00+00:00,1.0010003656503257,4417024967.457146,11073147100.718924
2024-04-27 00:00:00+00:00,0.9998193731974232,4418950179.662035,5961898048.221397
2024-04-28 00:00:00+00:00,0.9992747627816696,4416882762.796047,4380902557.9565735
2024-04-29 00:00:00+00:00,0.9992693115433214,4418105533.097672,4166325560.5861936
2024-04-30 00:00:00+00:00,0.9987490173197102,4314094520.666778,6808673500.716682
2024-05-01 00:00:00+00:00,0.999601836603712,4202887162.665207,8896864089.912415
2024-05-02 00:00:00+00:00,0.9969493380396656,4205892994.661812,10067798327.223455
2024-05-03 00:00:00+00:00,0.9997512480647924,3914099085.415084,7614798662.902024
2024-05-04 00:00:00+00:00,0.9995769180783076,3856684773.130234,6968393814.524858
2024-05-05 00:00:00+00:00,0.999581413053938,3852444777.502292,3885826355.134213
2024-05-06 00:00:00+00:00,0.9974584444412627,3843075216.254861,3583970391.158529
2024-05-07 00:00:00+00:00,0.9996736773254102,3856644345.370625,6861535765.930511
2024-05-08 00:00:00+00:00,1.0010312515622977,3836452577.349693,7291545663.144845
2024-05-09 00:00:00+00:00,1.0018075373308974,3841701291.937438,7975824552.854261
2024-05-10 00:00:00+00:00,1.0037075610575912,3819321227.9570494,6688587604.879169
2024-05-11 00:00:00+00:00,0.9989696240889064,3813866677.584413,6017294987.805752
2024-05-12 00:00:00+00:00,1.000219559428973,3814821396.735807,3240425165.274275
2024-05-13 00:00:00+00:00,1.001168506085889,3819287785.026303,3135255864.1678643
2024-05-14 00:00:00+00:00,0.9997460541598472,3845935518.123355,7288014931.521281
2024-05-15 00:00:00+00:00,1.000433843056586,3806256631.1156,6305086339.968852
2024-05-16 00:00:00+00:00,0.9967361924917832,3798695394.882568,7395463706.645082
2024-05-17 00:00:00+00:00,0.9999113799428724,3623502767.599496,6227559927.696352
2024-05-18 00:00:00+00:00,1.0002371259495009,3552764512.2113614,5671996394.5793495
2024-05-19 00:00:00+00:00,0.999875250026678,3557222921.3936143,2892946878.178696
2024-05-20 00:00:00+00:00,0.9993006282010534,3551424903.2579656,3329887114.00993
2024-05-21 00:00:00+00:00,1.005488048366116,3530915399.999164,7122067112.388977
2024-05-22 00:00:00+00:00,0.9971198192170688,3404469761.6961064,8414786694.84791
2024-05-23 00:00:00+00:00,0.9989535413032636,3410148677.7115927,7630821066.038912
2024-05-24 00:00:00+00:00,0.9994430239279654,3332473622.455341,9411073011.95731
2024-05-25 00:00:00+00:00,0.998988480615762,3139638207.141336,6565533253.353936
2024-05-26 00:00:00+00:00,1.000420236893626,3138513351.4963794,3271104567.3929644
2024-05-27 00:00:00+00:00,1.0002407098938673,3140294103.4911814,3753143223.0444574
2024-05-28 00:00:00+00:00,1.0008794554546785,3122474181.7717705,6088158160.760221
2024-05-29 00:00:00+00:00,0.9982672510047652,2990501187.814023,6691341877.927666
2024-05-30 00:00:00+00:00,0.9986307529179322,2955830216.4875283,6068644021.498393
2024-05-31 00:00:00+00:00,0.9993077475228492,2912331753.6027584,5774076877.577873
2024-06-01 00:00:00+00:00,1.0027961185062657,2911987261.781032,4388049275.247108
2024-06-02 00:00:00+00:00,0.9986108092395196,2900577820.707607,2440342949.3179045
2024-06-03 00:00:00+00:00,0.9977078336126712,2899192902.694365,2659586685.039649
2024-06-04 00:00:00+00:00,0.9996799375414844,2807879080.9258747,5800603378.822637
2024-06-05 00:00:00+00:00,1.0007063704857602,2763323608.0299325,6122951983.985315
2024-06-06 00:00:00+00:00,1.0015622591004794,2761596084.9017243,6752566112.692879
2024-06-07 00:00:00+00:00,1.0013655292767432,2950569952.10489,5883787378.9137945
2024-06-08 00:00:00+00:00,0.999231281069812,3273408595.6195583,7467086880.974143
2024-06-09 00:00:00+00:00,1.0005736512107783,3278568543.631838,3666599516.3612576
2024-06-10 00:00:00+00:00,0.99979936344122,3275667330.8697715,2849619531.1191406
2024-06-11 00:00:00+00:00,0.9989539899352384,3187058595.315766,3986533134.888363
2024-06-12 00:00:00+00:00,0.9987767054771892,2929690540.583268,8038655808.811643
2024-06-13 00:00:00+00:00,0.9996419112448632,2796777319.2795954,7070906389.347595
2024-06-14 00:00:00+00:00,0.9976900562828154,2702886624.8764224,5750750729.7092285
2024-06-15 00:00:00+00:00,0.999353468916439,2545862344.711472,6207878606.112164
2024-06-16 00:00:00+00:00,0.998731245305816,2543870835.9507422,2926300767.1584034
2024-06-17 00:00:00+00:00,0.9989165438102632,2545256946.9685946,2500445645.5208325
2024-06-18 00:00:00+00:00,0.9995095779160896,2441111633.847309,5819955247.404408
2024-06-19 00:00:00+00:00,1.0003598123164297,2380082574.759276,7765575138.268719
2024-06-20 00:00:00+00:00,0.9997126491453826,2367561702.6585894,4392620037.976285
